#Procedure: <__main__.HallSweep>
#Parameters:
#	Date Time: 
#	Delta: 0.001 s
#	Max Current: 2.35e-05 A
#	Measurement Number: 1
#	Num Power Line Cycles: 3
#	Voltmeter Range: 10
#	Sweep Count 1: 10
#	Sweep Count 2: 1
#	Sweep Count 3: 10
#Data:
Time,Temperature,\g(m)\-(0)H,R vdp 1,R vdp 2,R Hall 1,R Hall 2
428.22095012664795,30.0,42645.27,309.2011357872341,320.29153502127656,-148.3433395319149,-160.78316468085106
432.7106637954712,30.0,43085.62,309.22923995744685,320.34930476595747,-149.96493051063828,-162.40475680851068
437.1958041191101,30.0,43535.82,309.23098553191494,320.431500893617,-151.57818629787238,-164.01510370212765
441.6572690010071,30.001,43986.3,309.2336983404255,320.51039978723406,-153.18310680851067,-165.63727829787234
446.141060590744,30.001,44436.82,309.24591055319155,320.57223961702135,-154.7767830638298,-167.25247412765958
450.61410188674927,30.0,44887.67,309.2594840425532,320.6598591914894,-156.40670944680852,-168.86223940425535
455.0840759277344,30.001,45328.32,309.2687874893617,320.73778914893614,-158.00561991489363,-170.49449319148937
459.5581102371216,30.0,45778.67,309.2639366808511,320.8149442553192,-159.6107336595745,-172.1019321702128
464.03082394599915,30.0,46229.04,309.3108534893617,320.8996569787234,-161.20188923404254,-173.70006782978726
468.5106101036072,30.001,46670.16,309.2856522978724,320.98437361702133,-162.82929617021279,-175.3251484680851
472.98702120780945,30.0,47121.76,309.3455541276596,321.058039319149,-164.4751195744681,-176.96631910638297
477.4900963306427,30.001,47572.59,309.35446714893624,321.1305397446809,-166.09128429787233,-178.5855839574468
481.96715807914734,30.0,48023.3,309.3750176595745,321.19819344680855,-167.66421574468083,-180.1503762978723
486.4465112686157,30.0,48473.77,309.4064249787234,321.27554463829796,-169.29065570212768,-181.82954102127664
490.9090974330902,30.0,48923.7,309.4089474893617,321.3420331489362,-170.89227885106385,-183.45442740425537
495.408816576004,30.0,49374.3,309.3942107234043,321.4432243404256,-172.54004017021276,-185.0529495319149
